%% Column 1: x1
%% Column 2: x2
%% Column 3: y (class membership)
%% Each row is a labeled point
%%
4.1614 2.60805 0
3.38248 2.0445 0
2.45037 3.40475 0
4.2387 7.80489 0
2.54474 3.20217 0
1.91893 3.434 0
-3.16982 5.69566 0
2.39236 1.67328 0
2.05193 1.85456 0
-0.697533 2.32622 0
6.56304 6.05949 0
1.55427 2.09758 0
4.42541 2.45326 0
4.53087 1.82493 0
2.6809 3.38962 0
1.57505 5.73194 0
2.41504 2.96496 0
4.56895 0.323353 0
3.55208 5.82886 0
4.03754 0.192955 0
5.81003 1.8448 0
3.21242 0.401972 0
0.848995 2.81983 0
2.60407 1.50933 0
-2.16619 4.84761 0
3.18668 2.181 0
0.820595 1.49403 0
4.91389 3.66043 0
2.14059 5.30803 0
3.12022 3.99932 0
3.55502 -2.04048 0
1.02433 6.23728 0
3.12482 2.703 0
3.64637 3.88124 0
-1.54465 2.40864 0
2.74593 4.35997 0
0.398793 2.75067 0
3.54384 1.96701 0
1.15843 1.96179 0
1.16201 5.44844 0
5.09628 3.41915 0
2.39826 2.40969 0
1.55349 6.44901 0
-0.734997 2.97798 0
4.37491 5.80893 0
2.49437 3.02975 0
0.565704 5.25534 0
1.37119 1.57131 0
-2.44279 0.661226 0
4.08501 3.52579 0
5.79994 2.7886 0
1.89477 0.571171 0
2.8909 2.40903 0
2.1938 6.22615 0
3.52003 1.69454 0
4.62004 0.679143 0
4.06794 4.56213 0
0.916832 1.05176 0
4.32468 2.61351 0
1.3621 2.02596 0
1.67638 3.00587 0
3.26513 -0.0266816 0
3.61565 1.8118 0
2.1957 1.81125 0
2.01989 2.14649 0
6.45465 3.89506 0
0.685906 1.25125 0
2.25525 6.06989 0
3.24495 2.03172 0
0.329214 5.13587 0
5.18138 1.09843 0
6.02907 2.08967 0
1.97717 5.97513 0
6.66479 8.09077 0
5.3487 0.392903 0
2.27609 1.52549 0
0.584501 6.8206 0
-3.50766 -0.0473884 0
6.86803 2.37984 0
6.75172 2.15825 0
4.29221 4.37824 0
2.70996 2.52257 0
2.80276 2.79445 0
4.13251 4.01542 0
4.57948 1.54942 0
5.53981 4.38185 0
4.84196 3.16334 0
2.58678 0.672895 0
8.75188 0.663924 0
4.42638 1.75112 0
2.67822 4.12045 0
1.76612 2.18795 0
2.06303 2.18542 0
6.22836 1.66654 0
6.56529 2.59054 0
4.2166 2.22121 0
2.27067 -0.780438 0
2.55356 3.73916 0
4.50949 3.2121 0
3.79573 3.40374 0
-1.3637 2.99082 1
-0.100498 -0.00782158 1
-0.604299 -0.0543958 1
2.12908 -3.68713 1
0.996328 -1.74252 1
-0.531252 -1.70942 1
-2.5278 -2.81078 1
-2.60068 0.0686129 1
-3.401 -1.5333 1
-4.31008 1.93334 1
-2.86368 -0.391496 1
-1.19545 0.644734 1
-0.903639 -1.25192 1
0.65864 0.730716 1
-3.8835 -3.30206 1
-0.316675 -1.43512 1
-3.77596 -2.44157 1
-1.65424 -2.72862 1
-1.69965 0.0884268 1
-4.09298 3.21017 1
1.6602 -0.885852 1
-0.219719 2.62669 1
-0.762689 -3.42622 1
1.73476 1.30875 1
-2.5551 0.550233 1
-0.664924 -0.53547 1
0.204706 0.70561 1
-0.441925 0.343067 1
0.651452 -1.50543 1
0.703037 -1.45951 1
-0.238951 0.614969 1
1.83299 0.258107 1
1.31994 3.95452 1
-1.03682 0.00489848 1
-1.13246 2.80433 1
-2.37752 -1.57264 1
0.599669 -0.244181 1
3.31833 -0.135495 1
1.07347 -1.05018 1
-0.624885 0.867023 1
-3.00413 -0.058541 1
-0.825584 -0.0485518 1
0.865452 -2.35247 1
0.659588 2.56614 1
2.24625 -2.42936 1
1.6179 0.224944 1
-2.49319 3.42838 1
-2.13916 0.281148 1
-4.15441 0.74398 1
-3.35617 2.5437 1
-2.99778 -1.02335 1
-5.14619 0.356794 1
1.79992 -0.325972 1
-2.6072 1.85473 1
-0.48023 -0.0379291 1
-1.3613 -1.12901 1
0.40179 1.09113 1
-2.94561 -1.70904 1
-4.08049 -1.65666 1
1.37058 -2.66905 1
-0.825932 4.2052 1
-0.402086 -0.571757 1
1.6499 0.815247 1
-1.51956 1.60452 1
-1.29612 -0.184923 1
-2.09944 -0.916511 1
1.26775 -0.549313 1
0.102448 -2.32983 1
3.4193 0.264372 1
-4.95841 -1.93782 1
0.253401 2.3555 1
2.25261 -2.01575 1
-0.942058 0.186518 1
-3.51153 -1.72362 1
-3.63434 1.0558 1
2.31456 0.73986 1
-0.691423 -0.0774085 1
0.0973814 -0.0961353 1
1.00375 -2.06812 1
-2.32435 3.02439 1
0.581233 2.44189 1
0.959709 2.22784 1
-3.61475 -4.31577 1
-3.72802 0.554787 1
-1.35083 -0.898892 1
-2.13978 -0.432699 1
-4.41006 -1.51781 1
-2.66701 -2.48752 1
-0.587263 2.8331 1
-2.92063 0.6671 1
-0.762227 1.70778 1
-2.16328 -1.95266 1
0.874184 2.56809 1
-0.925706 -1.38098 1
-0.0891623 -2.2337 1
-1.4328 -1.783 1
1.32561 -5.04551 1
-2.90311 2.61962 1
-5.09105 2.22995 1
-1.98538 -0.220122 1
